Date,S&PSEA40INDEX
12/19/2022 0:00,455.54
12/20/2022 0:00,451.93
12/21/2022 0:00,454.42
12/22/2022 0:00,456.31
12/23/2022 0:00,454.48
12/26/2022 0:00,455.97
12/27/2022 0:00,457.82
12/28/2022 0:00,455.52
12/29/2022 0:00,460.11
12/30/2022 0:00,464.19
1/2/2023 0:00,463.91
1/3/2023 0:00,465.56
1/4/2023 0:00,462.61
1/5/2023 0:00,459.5
1/6/2023 0:00,459.79
1/9/2023 0:00,467.16
1/10/2023 0:00,462.49
1/11/2023 0:00,461.07
1/12/2023 0:00,467.38
1/13/2023 0:00,470.58
1/16/2023 0:00,478.75
1/17/2023 0:00,480.34
1/18/2023 0:00,479.76
1/19/2023 0:00,481.96
1/20/2023 0:00,483.34
1/23/2023 0:00,485.99
1/24/2023 0:00,486.85
1/25/2023 0:00,485.59
1/26/2023 0:00,488.62
1/27/2023 0:00,490.3
1/30/2023 0:00,489.74
1/31/2023 0:00,483.52
2/1/2023 0:00,485.51
2/2/2023 0:00,488.04
2/3/2023 0:00,490.65
2/6/2023 0:00,484.61
2/7/2023 0:00,481.42
2/8/2023 0:00,481.05
2/9/2023 0:00,478.24
2/10/2023 0:00,477.58
2/13/2023 0:00,476.25
2/14/2023 0:00,477.78
2/15/2023 0:00,475.37
2/16/2023 0:00,474.69
2/17/2023 0:00,472.07
2/20/2023 0:00,472.5
2/21/2023 0:00,471.93
2/22/2023 0:00,466.3
2/23/2023 0:00,466.66
2/24/2023 0:00,463.62
2/27/2023 0:00,460.5
2/28/2023 0:00,458.04
3/1/2023 0:00,461.15
3/2/2023 0:00,462.28
3/3/2023 0:00,459.78
3/6/2023 0:00,461.28
3/7/2023 0:00,461.55
3/8/2023 0:00,457.01
3/9/2023 0:00,457.67
3/10/2023 0:00,453.9
3/13/2023 0:00,455.35
3/14/2023 0:00,443.43
3/15/2023 0:00,449.05
3/16/2023 0:00,444.92
3/17/2023 0:00,453.14
3/20/2023 0:00,449.63
3/21/2023 0:00,456.13
3/22/2023 0:00,457.27
3/23/2023 0:00,459.54
3/24/2023 0:00,464.05
3/27/2023 0:00,459.96
3/28/2023 0:00,463.81
3/29/2023 0:00,467.68
3/30/2023 0:00,467.38
3/31/2023 0:00,469.13
4/3/2023 0:00,466.53
4/4/2023 0:00,467.26
4/5/2023 0:00,467.07
4/6/2023 0:00,465.4
4/7/2023 0:00,466.51
4/10/2023 0:00,466.79
4/11/2023 0:00,469.37
4/12/2023 0:00,469.85
4/13/2023 0:00,471.55
4/14/2023 0:00,476.08
4/17/2023 0:00,471.88
4/18/2023 0:00,468.94
4/19/2023 0:00,468.35
4/20/2023 0:00,466.84
4/21/2023 0:00,465.65
4/24/2023 0:00,466.82
4/25/2023 0:00,466.16
4/26/2023 0:00,466.88
4/27/2023 0:00,468.13
4/28/2023 0:00,467.47
5/2/2023 0:00,469.45
5/3/2023 0:00,466.53
5/4/2023 0:00,470.8
5/5/2023 0:00,470.1
5/8/2023 0:00,469.09
5/9/2023 0:00,469.32
5/10/2023 0:00,470.16
5/11/2023 0:00,469.83
5/12/2023 0:00,465.08
5/15/2023 0:00,463.09
5/16/2023 0:00,461.75
5/17/2023 0:00,459.34
5/18/2023 0:00,460.84
5/19/2023 0:00,462.81
5/22/2023 0:00,464.66
5/23/2023 0:00,463.33
5/24/2023 0:00,463.81
5/25/2023 0:00,460.03
5/26/2023 0:00,460.2
5/29/2023 0:00,462.42
5/30/2023 0:00,458.71
5/31/2023 0:00,460.15
6/1/2023 0:00,458.08
6/2/2023 0:00,460.77
6/5/2023 0:00,459.82
6/6/2023 0:00,460.27
6/7/2023 0:00,459.81
6/8/2023 0:00,462.03
6/9/2023 0:00,462.81
6/12/2023 0:00,461.99
6/13/2023 0:00,463.39
6/14/2023 0:00,461.12
6/15/2023 0:00,461.41
6/16/2023 0:00,464.4
6/19/2023 0:00,463.05
6/20/2023 0:00,457.93
6/21/2023 0:00,459.42
6/22/2023 0:00,456.49
6/23/2023 0:00,453.61
6/26/2023 0:00,453.26
6/27/2023 0:00,453.95
6/28/2023 0:00,452.72
6/29/2023 0:00,452.94
6/30/2023 0:00,453.33
7/3/2023 0:00,458.56
7/4/2023 0:00,458.4
7/5/2023 0:00,459.34
7/6/2023 0:00,456.08
7/7/2023 0:00,451.64
7/10/2023 0:00,451.88
7/11/2023 0:00,456.03
7/12/2023 0:00,460.09
7/13/2023 0:00,464.64
7/14/2023 0:00,473.05
7/17/2023 0:00,470.25
7/18/2023 0:00,471.86
7/19/2023 0:00,471.83
7/20/2023 0:00,473.01
7/21/2023 0:00,472.81
7/24/2023 0:00,471.67
7/25/2023 0:00,474.94
7/26/2023 0:00,477.81
7/27/2023 0:00,478.97
7/28/2023 0:00,476.07
7/31/2023 0:00,479.78
8/1/2023 0:00,479.38
